season,episode_code,episode_title,overall_episode,song,artist,note,source_url,source_api_url
10,10x09,The Things We Left Behind,204,Quiet Surf,The Blue Hawaiians,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x10,The Hunter Games,205,Long Black Road,Electric Light Orchestra,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x10,The Hunter Games,205,Drunk and On My Own,Ross Hardy and Bryan White,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x10,The Hunter Games,205,The Bonnie Banks o' Loch Lomond,Ruth Connell,hummed,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x10,The Hunter Games,205,Scotland the Brave,Ruth Connell,hummed,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x11,There's No Place Like Home,206,Feel So Fine,Simon Stewart,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x11,There's No Place Like Home,206,You Don't Have the Right,Brett Boyett,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x12,About a Boy,207,If It Don't Feel Right,Josey James and Waylon Jefferson James,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x12,About a Boy,207,Ashes The Rain and I,The James Gang,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x12,About a Boy,207,Only A Matter of Time,"Headwater (Jonas Shandel, Noah Walker, Michael Rush and ""Dizzy"" Daniel Moorehead)",,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x12,About a Boy,207,Fever for Rock and Roll,Bob Bradley and Steve Dymond,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x12,About a Boy,207,Shake It Off,Taylor Swift,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x13,Halt & Catch Fire,208,Head Full of Doubt / Road Full of Promise,The Avett Brothers,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x13,Halt & Catch Fire,208,64 Redcliffe Gardens,Hazelden,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x13,Halt & Catch Fire,208,"Work, Breed, Consume","Against Empire (Brian Levy, Lucien Loizu and Dylan Showalter)",,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x13,Halt & Catch Fire,208,Take Me to Church,Hozier,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x14,The Executioner's Song,209,Diamond Side Down,"Ryan Franks, Scott Nickoley and Jamie Dunlap",,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x16,Paint it Black,211,Scotland the Brave,Ruth Connell,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x17,Inside Man,212,The Gambler,Kenny Rogers,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x17,Inside Man,212,Lydia,Peter Nathanson and Rodolphe Perroquin,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x17,Inside Man,212,Ain't Going Back,Simon Stewart,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x18,Book of the Damned,213,Boys Are Back In Town,Thin Lizzy,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x18,Book of the Damned,213,Behind Blue Eyes,The Who,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x19,The Werther Project,214,I Saw The Light,Todd Rundgren,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x19,The Werther Project,214,Honey Got a Gun,Gareth Young,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x20,Angel Heart,215,Blues Are Turning Black,Steve Dudas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x20,Angel Heart,215,Mind Y'Own Business,Steve Dudas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x20,Angel Heart,215,Blue Eyes Crying In The Rain,Willie Nelson,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x22,The Prisoner,217,Go Wherever You Wanna Go,Patty Griffin,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x22,The Prisoner,217,Blues with Some Booze,Andy Quin,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x23,Brother's Keeper,218,Carry On Wayward Son,"Vivien Elizabeth Armour, Alyssa Lynch, Kelli Ogmundson, Katie Sarife, Rachel Warkentin and Nina Winkler",,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x23,Brother's Keeper,218,Carry On Wayward Son,Kansas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
10,10x23,Brother's Keeper,218,My Aching Heart,Eric Vasquez and Corby Gallegos,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x01,"Out of the Darkness, Into the Fire",219,Run Through the Jungle,Creedence Clearwater Revival,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x01,"Out of the Darkness, Into the Fire",219,It's Not Unusual,Tom Jones,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x02,Form and Void,220,Sugar Shack,Jimmy Gilmer & The Fireballs,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x02,Form and Void,220,"Oh, Death",Jen Titus,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x03,The Bad Seed,221,Cute & Hefty,Stephen Edwards,as Thaddeus Hillary,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x03,The Bad Seed,221,Big One,Louden Swain,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x04,Baby,222,Guitar Man,Bread,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x04,Baby,222,I Wanna Know,Big Jack Johnson and The Oilers,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x04,Baby,222,Night Moves,Bob Seger and The Silver Bullet Band,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x04,Baby,222,Someday Soon,Judy Collins,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x04,Baby,222,Bad Girls,MIA,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x05,Thin Lizzie,223,Daisy Bell (Vocal Version),Mark Gasbarro,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x05,Thin Lizzie,223,"Trois Preludes et Fugues, Op. 109: No. 2 in G Major",Stephen Tharp,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x05,Thin Lizzie,223,Fluff,Andy Gabbard and Summer Sherman,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x06,Our Little World,224,"Girl, You'll Be A Woman Soon",Urge Overkill,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x07,Plush,225,Hell To Pay,Five Finger Death Punch,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x07,Plush,225,In House,Peter Fenn,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x08,Just My Imagination,226,Eruption,Van Halen,on air guitar by Weems,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x09,"O Brother, Where Art Thou?",227,Memorial,David Brian Kelly,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x10,The Devil in the Details,228,Changing Tracks,Wishbone Ash,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x10,The Devil in the Details,228,Has Anybody Seen Kris Kringle,Hal David and John Cacavas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x10,The Devil in the Details,228,Gwine to Run All Right or De Camptown Races,Jensen Ackles,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x10,The Devil in the Details,228,Heaven Must Be Missing An Angel,Tavares,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x11,Into the Mystic,229,Will You Still Love Me Tomorrow?,The Shirelles,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x11,Into the Mystic,229,Wonderful! Wonderful!,Johnny Mathis,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x11,Into the Mystic,229,Prison Grove,Warren Zevon,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x11,Into the Mystic,229,Shall We Gather at the River,Supernatural Cast,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x12,Don't You Forget About Me,230,Shine,Leon Bridges,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
